#漢字	音標	解釋
餉	hœŋ3	
響	hœŋ3	
巷	hɔŋ6	
象	ʦœŋ6	
項	hɔŋ6	
像	ʦœŋ6	
橡	ʦœŋ6	橡樹。
消	siu1	
宵	siu1	
硝	siu1	
霄	siu1	
銷	siu1	
蕭	siu1	
簫	siu1	
囂	hiu1	
淆	ŋau2	
小	siu3	
曉	hiu3	
孝	hau5	
校	kau5	校對。
笑	siu5	
效	hau6	
歇	hit7b	
蠍	hit7b	
協	hip8	
挾	kap7b	挾菜。
脅	hip7b	
斜	ʦʰɛ2	
鞋	hai2	
諧	hai2	
攜	kʰuɐi2	
寫	sɛ3	
卸	sɛ5	
屑	sit7b	不屑、木屑讀音亦同。
械	hai6	
懈	hai6	
謝	ʦɛ4	
蟹	hai4	
心	sɐm1	
辛	sɐn1	
欣	jɐn1	
新	sɐn1	
薪	sɐn1	
馨	hiŋ1	
信	sɵn5	
釁	jɐn4	
星	siŋ1	文讀<br />白讀。
星	sɛŋ1	文讀<br />白讀。
腥	sɛŋ1	
刑	jiŋ2	
形	jiŋ2	
型	jiŋ2	
杏	hɐŋ6	
幸	hɐŋ6	
性	siŋ5	
姓	siŋ5	
興	hiŋ1	興旺。
凶	huŋ1	吉凶。
兄	hiŋ1	
胸	huŋ1	
雄	huŋ2	
熊	huŋ2	
休	jɐu1	
修	sɐu1	
羞	sɐu1	
朽	nɐu3	
宿	suk7a	
秀	sɐu5	
袖	ʦɐu6	
繡	sɐu5	
戌	sɵt7a	
虛	hyu1	
須	sɵi1	
墟	hyu1	墟市。
需	syu1	
噓	hyu1	吹噓。
鬚	sɔu1	
徐	ʦʰyu2	
序	ʦɵi6	
恤	sɵt7a	
敘	ʦɵi6	
壻	sɐi5	女壻。
絮	sɵi4	
蓄	ʦʰuk7a	儲蓄。
緖	sɵi4	
續	ʦuk8	
宣	syun1	
軒	hin1	
喧	hyun1	
玄	hyun2	
旋	syun2	
懸	hyun2	
選	syun3	
癬	sin3	
鏇	syun4	鏇狀。
削	sœk7b	
靴	hœ1	
薛	syut7b	
穴	hyut8	
學	hɔk8	
雪	syut7b	
血	hyut7b	
勛	fɐn1	
熏	fɐn1	
勳	fɐn1	
薰	fɐn1	
旬	sɵn2	
巡	ʦʰɵn2	
荀	sɵn1	
循	ʦʰɵn2	
尋	ʦʰɐm2	
殉	sɵn2	
訓	fɐn5	
訊	sɵn5	
遜	sɵn5	
丫	ʔa1	丫頭。
押	ʔat7b	
椏	ʔa1	椏杈。
鴉	ʔa1	
鴨	ʔap7b	
壓	ʔat7b	
牙	ŋa2	
芽	ŋa2	
雅	ŋa4	
亞	ʔa5	
軋	ʦat7b	被車軋。
淹	jim1	
煙	ʔɛn1	
煙	jin1	
閹	jim1	
延	jin2	
言	jin2	
炎	him6	
沿	hyun2	
硏	jin2	
筵	jin2	
閻	him2	
顏	ŋan2	
嚴	jim2	
簷	sim2	
鹽	jim2	
掩	jim3	
眼	ŋan4	文讀<br />白讀。
眼	ŋɛn4	文讀<br />白讀。
演	jin4	
儼	jim4	儼然。
魘	jim3	
硯	hin6	
雁	ŋan6	
焰	him6	
燕	jin5	燕子。
諺	jin6	
驗	jim6	
艷	him6	
釅	juŋ2	白讀。<br />釅茶。文讀
釅	jim2	白讀。<br />釅茶。文讀
豔	him6	
央	jœŋ1	
殃	jœŋ1	
秧	jœŋ1	
羊	hœŋ2	
陽	hœŋ2	
揚	jœŋ2	
楊	hœŋ2	
瘍	jœŋ2	潰瘍。
仰	jœŋ4	
癢	hœŋ4	
烊	jœŋ2	融化。
妖	jiu1	
腰	jiu1	
肴	ŋau2	
姚	jiu2	
堯	jiu2	
搖	jiu2	
窯	jiu2	
謠	jiu2	
杳	miu4	杳無音信。
要	jiu1	要求。
藥	hœk8	
耀	hiu6	
鷂	hiu6	鷂鷹。
鑰	jœk8	鑰匙。
耶	jɛ2	
噎	jit7b	噎住了。
爺	jɛ2	
也	ja4	也是。
野	jɛ4	
夜	hɛ6	
頁	hip8	
液	jik8	
葉	hip8	
腋	jik8	
業	hip8	
靨	jip7b	酒靨。
一	jɐt7a	
伊	ji1	
衣	ji1	
依	ji1	
醫	ji1	
夷	hi2	
沂	ji2	沂河。
宜	ji2	
姨	hi2	
移	hi2	
飴	hi2	高粱飴。
疑	ji2	
遺	wɐi2	
儀	ji2	
乙	ʔyut7b	
已	hi4	
以	hi4	
矣	hi4	
倚	ji3	
蟻	ŋɐi4	
亦	jik8	
抑	jik7a	
役	jik8	
役	wik8	
易	hi6	難易。
疫	jik8	
疫	wik8	
益	jik7a	
異	hi6	
逸	jɐt8	
肄	ji6	肄業。
意	ji5	
義	ji6	
億	jik7a	
誼	ji2	
毅	ŋɐi6	
瞖	ʔɐi5	目瞖。
憶	jik7a	
翼	jik8	
藝	ŋɐi6	
譯	jik8	
議	ji4	
因	jɐn1	
音	jɐm1	
洇	jɐn1	
姻	jɐn1	
殷	jɐn1	
陰	jɐm1	
蔭	jɐm5	屋子很蔭。
吟	jɐm2	
淫	jɐm2	
欽	jɐm1	
銀	ŋɐn2	
尹	wɐn4	
引	jɐn4	
飮	jɐm3	飲酒、飲米湯讀音亦同。
隱	jɐn3	
印	jɐn5	
英	jiŋ1	
嬰	jiŋ1	
櫻	jiŋ1	櫻桃。
鶯	ʔɐŋ1	
纓	jiŋ1	
鷹	jiŋ1	
鸚	jiŋ1	鸚鵡。
迎	jiŋ2	
盈	jiŋ2	
塋	jiŋ2	
滎	wiŋ2	滎陽。
螢	jiŋ2	
營	jiŋ2	
蠅	jiŋ2	
贏	jɛŋ2	白讀。<br />文讀
贏	jiŋ2	白讀。<br />文讀
影	jiŋ3	
穎	wiŋ6	
映	jiŋ3	
硬	ŋaŋ6	
應	jiŋ5	應用。<br />應當
應	jiŋ1	應用。<br />應當
庸	juŋ2	
雍	juŋ1	
擁	juŋ3	
癰	juŋ1	
永	wiŋ4	
甬	juŋ4	甬道。
泳	wiŋ6	
勇	juŋ4	
恿	juŋ4	
詠	wiŋ6	
用	juŋ6	
幽	jɐu1	
悠	jɐu2	悠悠。
憂	jɐu1	
優	jɐu1	
尤	jɐu2	
由	jɐu2	
油	jɐu2	
郵	jɐu2	
猶	jɐu2	
友	jɐu4	
有	jɐu4	
酉	jɐu4	
莠	jɐu4	
又	jɐu6	
幼	jɐu5	
柚	jɐu6	
釉	jɐu2	
誘	jɐu4	
淤	jyu1	
盂	hyu2	
娛	jyu2	
魚	jyu2	
逾	hyu2	
愉	hyu2	
楡	hyu2	
虞	jyu2	
愚	jyu2	
漁	jyu2	
餘	hyu2	
宇	hyu4	
羽	hyu4	
雨	hyu4	
禹	hyu4	
與	hyu4	給與。
語	jyu4	
玉	juk8	
芋	fu6	
浴	juk8	
域	wak8	
欲	juk8	
遇	jyu6	
喩	hyu6	
寓	jyu6	
裕	hyu6	
愈	hyu6	病愈。
預	hyu6	
獄	juk8	
慾	juk8	
豫	jyu2	
冤	jyun1	
淵	jyun1	
元	jyun2	
袁	hyun2	
原	jyun2	
員	hyun2	
援	hyun2	援救。
園	hyun2	
圓	hyun2	
源	jyun2	
轅	hyun2	
遠	hyun4	
院	hyun6	
願	jyun6	
曰	jɵt8	
約	jœk7b	
月	jyut8	
悅	hɵt8	
越	hyut8	
粵	jɵt8	
閱	jyut8	
樂	ŋɔk8	音樂。
嶽	ŋɔk8	
躍	jœk8	
暈	wɐn2	
勻	wɐn2	
雲	wɐn2	
允	wɐn4	
孕	jɐn6	
運	wɐn6	
韻	wɐn6	
雜	ʦap8	
災	ʦɔi1	
宰	ʦɔi3	
載	ʦɔi5	載重。
再	ʦɔi5	
在	ʦɔi6	
簪	ʦam1	
暫	ʦam6	
贊	ʦan5	
灒	ʦan5	濺。
贓	ʦɔŋ1	
髒	ʦɔŋ1	不乾淨。
葬	ʦɔŋ5	
遭	ʦɔ1	
糟	ʦɔ1	
鑿	ʦɔk8	
早	ʦɔ3	
蚤	ʦɔ3	
棗	ʦɔ3	
澡	ʦɔ3	
造	ʦɔ6	建造。
躁	ʦʰɔ5	
竈	ʦɔ5	
則	ʦak7a	
責	ʦak7b	
擇	ʦak8	擇菜。
澤	ʦak8	
增	ʦɐŋ1	
憎	ʦɐŋ1	
贈	ʦɐŋ6	
紮	ʦat7b	
渣	ʦa1	
鍘	ʦap7b	鍘刀。
眨	ʦam3	眨眼。
乍	ʦa5	
詐	ʦa5	
榨	ʦa5	榨油。
摘	ʦak8	
齋	ʦai1	
宅	ʦak8	
窄	ʦak7b	
債	ʦai5	
寨	ʦai6	
沾	ʦim1	
粘	ʦin1	黏米。
氈	ʦin1	
瞻	ʦim1	
展	ʦin3	
斬	ʦam3	文讀<br />白讀。
斬	ʦɛm3	文讀<br />白讀。
盞	ʦan3	
占	ʦim1	占卜。
站	ʦam6	立。
綻	ʦan5	破綻。
戰	ʦin5	
蘸	ʦam5	蘸醬油。
章	ʦœŋ1	
張	ʦœŋ1	
樟	ʦœŋ1	
掌	ʦœŋ3	
丈	ʦœŋ6	
仗	ʦœŋ5	
杖	ʦœŋ6	
帳	ʦœŋ5	《廣韻》「帳」同「賬」。
脹	ʦœŋ5	
障	ʦœŋ5	保障。
瘴	ʦœŋ5	瘴氣。
招	ʦiu1	
昭	ʦiu1	
爪	ʦau4	爪牙。
沼	ʦiu3	沼氣。
召	ʦiu6	
兆	ʦiu6	
詔	ʦiu5	
照	ʦiu5	
罩	ʦau5	
趙	ʦiu6	
櫂	ʦau6	槳。
蜇	ʦit7b	蠍子蜇人。
遮	ʦɛ1	
折	ʦit7b	折斷。
哲	ʦit7b	
摺	ʦip7b	摺疊。
蟄	ʦik8	驚蟄。
轍	ʦʰit7b	
者	ʦɛ3	
浙	ʦit7b	
蔗	ʦɛ5	
珍	ʦɐn1	
貞	ʦiŋ1	
眞	ʦɐn1	
針	ʦɐm1	
偵	ʦiŋ1	
斟	ʦɐm1	
榛	ʦɵn1	
臻	ʦɵn1	
枕	ʦɐm3	
疹	ʦʰɐn3	
診	ʦʰɐn3	
陣	ʦɐn6	
振	ʦɐn5	
震	ʦɐn5	
鎭	ʦɐn5	
征	ʦiŋ1	
爭	ʦaŋ1	白讀。<br />文讀
爭	ʦɐŋ1	白讀。<br />文讀
蒸	ʦiŋ1	
箏	ʦɐŋ1	
拯	ʦʰiŋ3	拯救。
整	ʦiŋ3	
正	ʦiŋ5	
正	ʦɛŋ5	
政	ʦiŋ5	文讀，白讀。
鄭	ʦɛŋ6	
證	ʦiŋ5	證、症讀音亦同。
之	ʦi1	
支	ʦi1	
汁	ʦɐp7a	
芝	ʦi1	
枝	ʦi1	
知	ʦi1	
肢	ʦi1	
隻	ʦɛk7b	白讀。<br />文讀
隻	ʦik7b	白讀。<br />文讀
脂	ʦi1	
梔	ʦi1	梔子花。
蜘	ʦi1	蜘蛛。
織	ʦik7a	
直	ʦik8	
値	ʦik8	
執	ʦɐp7a	
殖	ʦik8	
職	ʦik7a	
止	ʦi3	
旨	ʦi3	
址	ʦi3	
指	ʦi3	
紙	ʦi3	
趾	ʦi3	
徵	ʦiŋ1	徵求。
至	ʦi5	
志	ʦi5	
制	ʦɐi5	
致	ʦi5	
秩	tit8	
智	ʦi5	
痣	ʦi5	
置	ʦi5	
雉	ʦi6	雉雞。
稚	ʦi6	幼稚。
製	ʦɐi5	
滯	ʦɐi6	停滯。
擿	ʦak8	
擲	ʦak8	
中	ʦuŋ1	當中。
忠	ʦuŋ1	
終	ʦuŋ1	
鍾	ʦuŋ1	鍾、盅讀音亦同。
鐘	ʦuŋ1	
塚	ʦʰuŋ3	
腫	ʦuŋ3	
種	ʦuŋ3	種類。
仲	ʦuŋ6	
重	ʦʰuŋ3	輕重。
眾	ʦuŋ5	
衆	ʦuŋ5	
舟	ʦɐu1	
州	ʦɐu1	
周	ʦɐu1	
洲	ʦɐu1	
粥	ʦuk7a	
軸	ʦuk8	
肘	ʦɐu3	
宙	ʦɐu6	
紂	ʦɐu6	桀紂。
晝	ʦɐu5	
皺	ʦɐu5	
縐	ʦɐu5	
驟	ʦɐu6	
帚	ʦɐu3	
朱	ʦyu1	
珠	ʦyu1	
株	ʦyu1	
硃	ʦyu1	
蛛	ʦyu1	
誅	ʦyu1	
豬	ʦyu1	
諸	ʦyu1	
竹	ʦuk7a	
逐	ʦuk8	
燭	ʦuk7a	
主	ʦyu3	
拄	ʦʰyu3	拄拐杖。
煮	ʦyu3	
囑	ʦuk7a	
助	ʦɔ6	
住	ʦyu6	
苧	ʦʰyu4	苧麻。
注	ʦyu5	
柱	ʦʰyu4	
祝	ʦuk7a	
蛀	ʦyu5	
駐	ʦyu5	
築	ʦuk7a	
鑄	ʦyu5	
抓	ʦau4	
專	ʦyun1	
撰	ʦan5	
篆	syun5	
轉	ʦyun5	轉送。
莊	ʦɔŋ1	
裝	ʦɔŋ1	
樁	ʦɔŋ1	
壯	ʦɔŋ5	
狀	ʦɔŋ6	
追	ʦɵi1	
椎	ʦʰɵi2	
錐	ʦʰɵi2	
墜	ʦɵi6	與墮異。
綴	ʦɵi6	點綴。
贅	ʦɵi6	
肫	ʦɐn1	肫肝。
准	ʦɵn3	
準	ʦɵn3	
拙	ʦyut8	
捉	ʦuk7b	
桌	ʦʰœk7b	
涿	tœk7b	涿鹿。
卓	ʦʰœk7b	
酌	ʦœk7b	
浞	ʦʰuk7a	水濕。
琢	tœk7b	
濁	ʦuk8	
茲	ʦyu1	
咨	ʦyu1	
姿	ʦyu1	
滋	ʦyu1	
資	ʦyu1	
子	ʦyu3	
姊	ʦyu3	
梓	ʦyu3	
紫	ʦyu3	
滓	ʦɔi4	
自	ʦyu6	
字	ʦyu6	
牸	ʦyu6	牝牛。
宗	ʦuŋ1	
綜	ʦuŋ1	織布機上的綜。
蹤	ʦuŋ1	
總	ʦuŋ3	
糉	ʦuŋ3	
縱	ʦuŋ1	縱橫。
鄒	ʦɐu5	
走	ʦɐu3	
奏	ʦɐu5	
租	ʦɔu1	
足	ʦuk7a	
族	ʦʰuk8	
阻	ʦɔ3	
祖	ʦɔu3	
組	ʦɔu3	
纂	ʦyun3	編纂。
鑽	ʦyun5	木工用具。
最	ʦɵi5	
罪	ʦɵi6	
醉	ʦɵi5	
尊	ʦyun1	
遵	ʦɵn1	
昨	ʦɔk7b	
左	ʦɔ3	
佐	ʦɔ5	
作	ʦɔ5	《廣韻》「作」同「做」。
坐	ʦɔ6	文讀<br />白讀。
坐	ʦʰɔ4	文讀<br />白讀。
座	ʦɔ6	
