#漢字	音標	解釋
撕	si1a	~烂;～烂
撚	nɛ3	以指捻碎
撞	tsʰɔŋ5	~人
撞	ʦʰɔŋ5	～人
撤	tsʰiɛt8a	~退
撤	ʦʰiɛt8a	～退
撥	pʰæk8a	~款;～款
撩	liau1b	~起来;～起来
撩	liau2	~人;～人
撫	fu3	~养，安~;～养，安～
播	pɔ5	广~，~种;广～，～种
撮	tsiɛt7	一~毛
撮	ʦiɛt7	一～毛
撲	pʰɔk8a	反~，~灭;反～，～灭
撼	ham3	震~;震～
擁	jioŋ3	~护;～护
擇	tsʰæk8b	选~[文]
擇	tʰɔk8a	~菜[白];～菜[白]
擇	ʦʰæk8b	选～[文]
擊	kiɐt8a	~中，打~;～中，打～
擋	tɔn3	阻~，~风;阻～，～风
操	tsʰu1a	做~，~作
操	ʦʰu1a	做～，～作
擎	kiɐn3	举起，~旗;举起，～旗
擒	kʰɐm2	~拿;～拿
擔	tam1a	~任[动];挑~[名];一~水[量];～任[动];挑～[名]；一～水[量]
擔	tam5	~竿[名];～竿[名]
擘	mɐt8a	用手分开，~开;用手分开，～开
據	ky5	收~;收～
擠	tsɛ1a	拥~，~时间
擠	ʦɛ1a	拥～，～时间
擦	tsʰæk8a	~车
擦	ʦʰæk8a	～车
擬	ȵi3	模~，~人;模～，～人
擱	kɔk8a	耽~;耽～
擴	kʰɔŋ5	~充，~大;～充，～大
擸	tsʰun1a	叠起(散乱的碗)[动];一~碗[量]
擸	ʦʰun1a	叠起（散乱的碗）[动]；一～碗[量]
擺	pai3	摇~;摇～
擾	ȵau3	打~，~乱;打～，～乱
攀	pʰan1a	~登，高~;～登，高～
攏	loŋ2	靠~，~总(一共);靠～，～总（一共）
攔	lan2	~路;～路
攙	tsʰɐm1a	~扶，~腰
攙	ʦʰɐm1a	～扶，～腰
攜	kʰuɐi2	~带，提~;～带，提～
攝	sæp8a	~影;～影
攞	lɔ1a	拿，取
攢	tsʰan3	积~
攢	ʦʰan3	积～
攤	tʰan1b	分~，~开，摆~;分～，～开，摆～
攪	kau3	搅拌
攬	lam3	包~[文];抱[白];包～[文]
支	tsi1a	~持，天干地~[文]
支	tsi1b	两~笔[白，量]
支	ʦi1a	～持，天干地～[文]
支	ʦi1b	两～笔[白，量]
收	siu1a	丰~，~集;丰～，～集
改	kɔi3	修~，~正;修～，～正
攻	koŋ1a	~击，进~;～击，进～
放	fɔn5	解~，~心[文];~手[白];解～，～心[文];～手[白]
政	tsiɐn5	行~，~治
政	ʦiɐn5	行～，～治
故	ku5	~事，~乡;～事，～乡
效	ŋau3	~果;～果
敍	tsʰui3	倒~
敍	ʦʰui3	倒～
敎	kau5	~书;~育，~师;～书;～育，～师
敏	mɐn3	灵~;灵～
救	kiu5	~命;～命
敗	pʰai3	失~;失～
敢	kam3	勇~;勇～
散	ɬan3	药~;药～
散	ɬan5	分~，解~;分～，解～
敦	tun1b	~厚;伦~(地名);～厚；伦～（地名）
敬	kiɐn5	尊~，~酒;尊～，～酒
敲	hau1a	~锣打鼓;～锣打鼓
整	tsiɐn3	~体，完~[文];修理，~车[白]
整	ʦiɐn3	～体，完～[文];修理，～车[白]
敵	tʰɐt8a	~人;～人
敷	fu1a	~衍，~药;～衍，～药
數	ɬu5	~字，~学;～字，～学
數	ɬɔn5	~落，~星星[动];～落，～星星[动]
斂	liam3	收~;收～
斃	pi3	枪~;枪～
文	mɐn2	~章，论~;～章，论～
斑	pan1a	~马;～马
斗	tɐi5	十升为一斗
料	liau3	肥~，材~;肥～，材～
斛	fok7	石~(中药);石～（中药）
斜	tsʰia1a	倾~[文]
斜	tsʰia1b	不正[白]
斜	ʦʰia1a	倾～[文]
斜	ʦʰia1b	不正[白]
斟	tsɐm1a	~酒，~酌
斟	ʦɐm1a	～酒，～酌
斤	kɐn1a	~两;～两
斥	tsʰiɐt7	排~，~责
斥	ʦʰiɐt7	排～，～责
斧	fu3	~头;～头
斫	tsam3	砍，~树
斫	ʦam3	砍，～树
斬	tsam3	白~鸡
斬	ʦam3	白～鸡
斯	sia1a	~大林;～大林
新	ɬɐn1a	~旧;~妇(儿媳妇);～旧;～妇（儿媳妇）
斷	tʰuɔn5	判~，~案;判～，～案
斷	tʰɔn1a	~绝[文];线断了[白];～绝[文]
方	fɔn1a	地~，大~;地～，大～
於	jy1a	在~;在～
施	si1a	措~;姓;措～；姓
旁	pʰɔn2	~边;～边
旅	ly1a	~游;～游
旋	ɬian2	~转;～转
族	tsʰok8a	~长，民~
族	ʦʰok8a	～长，民～
旗	kʰi2	红~;红～
旣	ki5	~然;～然
日	ȵɐt8a	十~，~期;十～，～期
旦	tan5	元~，花~;元～，花～
旨	tsi3	圣~
旨	ʦi3	圣～
早	tsɔ3	还~
早	ʦɔ3	还～
旬	tsʰun2	上~
旬	ʦʰun2	上～
旱	hɔn3	干旱
旺	vɔŋ3	兴~;兴～
昂	ŋɔŋ1a	~首挺胸，气~~;～首挺胸，气～～
昆	kʰuɐn1a	~明，~虫;～明，～虫
昌	tsʰɔŋ1a	~盛
昌	ʦʰɔŋ1a	～盛
明	mɐn2	~白，清~[文];清~[白];～白，清～[文];清～[白]
昏	fɐn1a	黄~;黄～
易	ji3	容~;容～
易	jiɐt8a	交~，贸~;交～，贸～
昔	ɬiɐt8a	~日，今~;～日，今～
星	ɬɐn1a	火~，~~[文];~夜[白];火～，～～[文];～夜[白]
映	jɐn3	反~;反～
春	tsʰun1a	立~
春	ʦʰun1a	立～
昧	mei3	愚~，拾金不~;愚～，拾金不～
昨	tsɔk8a	昨天
昨	ʦɔk8a	昨天
昭	tsau1a	王~君
昭	ʦau1a	王～君
是	si3	~否，~非;～否，～非
時	si2	~间，当~;～间，当～
晃	fɔŋ3	摇~，~动;~光;摇～，～动;～光
晉	tsʰɐn5	山西简称;魏~南北朝
晉	ʦʰɐn5	山西简称；魏～南北朝
晏	ʔan5	晚、迟;~子使楚;晚、迟；～子使楚
晚	man5	~会;～会
晝	tsiu5	上~，~夜
晝	ʦiu5	上～，～夜
晦	fɐi3	~气;～气
晨	sɐn2	朝~;朝～
普	pʰu3	~通，~遍;～通，～遍
景	kiɐn3	~色，风~;～色，风～
晴	tsʰiɐn2	天~
晴	ʦʰiɐn2	天～
晶	tsiɐn1a	水~
晶	ʦiɐn1a	水～
智	tsi5	~慧
智	ʦi5	～慧
暈	vɐn2	~车，头~[训];～车，头～[训]
暑	sy3	~假;～假
暖	nɔn1a	冷~;冷～
暗	ʔam5	不亮
暢	tʰɔŋ5	~快，通~;～快，通～
暫	tsʰam3	~时
暫	ʦʰam3	～时
暮	mu5	日暮
暴	pʰu3	~雨，残~;～雨，残～
曆	lɐt8a	日~，~书;日～，～书
曉	hiau3	春~，~得;春～，～得
曝	pʰu3	~光，一~十寒;～光，一～十寒
曠	kʰɔŋ5	空~，~课;空～，～课
曰	ȵiɛt8a	子~;子～
曲	kʰok7	歌~，~折;歌～，～折
更	kɐn1a	五~;五～
更	kɐn5	~换，~衣;~加;～换，～衣;～加
書	sy1a	读~;读～
曹	tsʰɔ2	姓
曹	ʦʰɔ2	姓
曾	tsɐn1a	姓
曾	tsʰɐn2	~经
曾	ʦɐn1a	姓
曾	ʦʰɐn2	～经
替	tʰɛ5	代~，~身;代～，～身
最	tsui5	~好
最	ʦui5	～好
會	fei3	~计;开~;~睡，~来;～计;开～;～睡，～来
月	jæk8a	三~;三～
有	jiu1a	~钱;～钱
朋	pʰɐŋ2	~友;～友
服	fok8a	~务;～务
朔	ɬɔk8a	每月初一，~望;每月初一，～望
朗	lɔŋ3	~诵，明~;～诵，明～
望	mɔŋ3	失~;失～
朝	tsau1a	~晨，三~
朝	tsʰau2	~代
朝	ʦau1a	～晨，三～
朝	ʦʰau2	～代
期	kʰi2	日~;日～
木	mok8a	~工;～工
未	mei3	~来;地支;～来；地支
末	mæk8a	~尾;～尾
本	pɐn3	~来，书~;～来，书～
朮	tsuk8a	白~(中药)
朮	ʦuk8a	白～（中药）
朱	tsy1a	姓
朱	ʦy1a	姓
朶	tɔ3	一~花，花~;一～花，花～
朽	ʔau3	腐~，永垂不~;腐～，永垂不～
杈	tsʰa1b	桠~，树~
杈	ʦʰa1b	桠～，树～
杉	tsʰa5	~树
杉	ʦʰa5	～树
李	li3	姓;水果;姓；水果
杏	hɐn3	~仁;～仁
材	tsʰɔi2	材，药~，~料
材	ʦʰɔi2	材，药～，～料
村	tsʰun1a	~长
村	ʦʰun1a	～长
杖	tsʰɔŋ3	拐~
杖	ʦʰɔŋ3	拐～
杜	tʰu3	姓;杜仲(中药);姓；杜仲（中药）
杞	ki3	枸~;枸～
束	tʰok8a	结~;结～
杠	kʰɔn1a	高低~;高低～
杭	hɔŋ2	~州;～州
杯	pei1b	茶~;茶～
東	toŋ1a	东南西北
杳	miau3	~无音讯;～无音讯
杷	pʰa2	枇~;枇～
松	tsʰoŋ2	~树
松	ʦʰoŋ2	～树
板	pan3	黑~，石~;黑～，石～
枇	pʰi2	~杷;～杷
枉	vɔŋ3	冤~;冤～
析	ɬɐt8a	分~[文];量词，一~(一片)[白];分～[文];量词，一～（一片）[白]
枕	tsɐm3	~头[名];~枕头[动]
枕	ʦɐm3	～头[名]；～枕头[动]
林	lɐm2	树~;姓;树～；姓
枚	mɔi2	两~;两～
果	kɔ3	水~;水～
枝	tsi1a	树~
枝	ʦi1a	树～
枯	kʰu1a	干~，~水;干～，～水
架	ka5	书~;书～
柄	pian5	刀~，把~;刀～，把～
柏	pæk8a	松~，~树;~林(地名);松～，～树；～林（地名）
某	mɐi1a	~人;～人
柑	kiɐm1a	柑
染	ȵam3	污~;~色;污～;～色
柔	ȵiu2	温~，~和;温～，～和
柚	jiu2	沙田~;沙田～
柩	kiu5	灵~;灵～
柱	tsʰy1a	柱子
柱	ʦʰy1a	柱子
柳	liu3	~树;～树
柴	tsʰai2	姓;火~
柴	ʦʰai2	姓；火～
査	tsʰa2	调~
査	ʦʰa2	调～
柿	tsi5	柿子，~饼
柿	ʦi5	柿子，～饼
栗	lɐt8a	~子;～子
校	kau5	~对;调校;～对
校	ŋau3	学~，~长，上~;学～，～长，上～
株	tsy1a	守~待兔
株	ʦy1a	守～待兔
核	hɐt8a	~心，~对[文];龙眼~[白];～心，～对[文];龙眼～[白]
核	vɐt8a	~卵(睾丸)[白];～卵（睾丸）[白]
根	kɐn1a	~本，树~;～本，树～
格	kɐk8a	~式;还珠~~[文];空~，三~[白];～式；还珠～～[文];空～，三～[白]
栽	tsɔi1a	种，~培
栽	ʦɔi1a	种，～培
桁	kɐk8a	檩子，承重的横木
桂	kuɐi5	~花;～花
桃	tʰɔ2	杨~，~花;杨～，～花
桄	kʰɔŋ5	桌椅等腿间的横木
桅	ŋɐi2	~杆;～杆
案	ʔɔn5	~件，档~;～件，档～
桌	tsʰɔk8a	书~
桌	ʦʰɔk8a	书～
桐	tʰoŋ2	~油，梧~;～油，梧～
桑	ɬɔn1a	~叶;～叶
桓	fan2	齐~公;齐～公
桶	tʰoŋ3	水~;水～
桿	kɔn5	旗~，杠~;旗～，杠～
梅	mɔi2	~花;～花
梓	tsi3	桑~;曾宪~
梓	ʦi3	桑～；曾宪～
梔	tsi1a	黄~(水横枝、黄果)
梔	ʦi1a	黄～（水横枝、黄果）
梗	kɐn3	心肌~塞[文];茎，菜~[白];心肌～塞[文];茎，菜～[白]
梘	kan3	肥皂
條	tʰiau2	~件，字~;～件，字～
梢	ɬau1a	树~;树～
梧	ʔŋ̍2	~桐;～桐
梨	li2	梨
梭	ɬɔ1a	穿~，~子蟹;穿～，～子蟹
梯	tʰɔi1a	楼~;楼～
械	hai3	机~;机～
梳	ɬɔ1a	梳子[名];梳头[动];梳子[名]；梳头[动]
棄	hi5	放~，抛~;放～，抛～
棉	mian2	~花;～花
棋	kʰi2	围~，捉~(下棋);围～，捉～（下棋）
棍	kuɐn5	长~;长～
棒	pʰɐŋ5	棍~，~打鸳鸯;棍～，～打鸳鸯
棗	tsɔ3	红~
棗	ʦɔ3	红～
棚	pʰɐn2	楼~，瓜~;楼～，瓜～
棟	toŋ5	~梁;两~;～梁；两～
棠	tʰɔn2	海~;海～
棧	tsan3	客~;碗橱，碗~
棧	ʦan3	客～；碗橱，碗～
森	sɐm1a	~林;～林
棲	ɬi1a	两~动物;两～动物
棵	hɔ1b	一~树;一～树
棺	kɔn1a	~材;～材
椅	ji3	椅子，藤~;椅子，藤～
植	tsʰɐt8a	~物
植	ʦʰɐt8a	～物
椏	ʔa1a	~杈;～杈
椒	tsiau1a	胡~
椒	ʦiau1a	胡～
椶	tsoŋ1a	~树，~色
椶	ʦoŋ1a	～树，～色
椿	tsʰun1a	~树，香~
椿	ʦʰun1a	～树，香～
楂	tsa1a	山~
楂	ʦa1a	山～
楊	jiɔŋ2	姓;~树;姓；～树
楓	foŋ1a	~树，~叶;～树，～叶
楔	ɬiɛt8a	~入去(塞进去)[训];～入去（塞进去）[训]
楝	lian3	苦~树;苦～树
楣	mi2	门~;门～
業	ȵæp8a	事~，~余;事～，～余
極	kʰɐt8a	南~;南～
楷	kai1a	~书，~模;～书，～模
概	kɔi5	大~，~括;大～，～括
榜	pɔn3	~样;～样
榨	tsa5	~菜，~油
榨	ʦa5	～菜，～油
榫	ɬun3	~头(接合处);～头（接合处）
榮	jian2	光~，~誉;光～，～誉
榴	liu2	石~，~莲;石～，～莲
構	kʰɐi5	结~，~造;结～，～造
槌	tsʰui2	木~[名];[动]
槌	ʦʰui2	木～[名]；[动]
槍	tsʰiœŋ1a	手~
槍	ʦʰiœŋ1a	手～
槐	fai2	~树;～树
槳	tsiœŋ3	船~
槳	ʦiœŋ3	船～
槽	tsʰɔ2	猪~，水~
槽	ʦʰɔ2	猪～，水～
樁	tsɔŋ1a	打~
樁	ʦɔŋ1a	打～
樂	lɔk8a	~观，快~;～观，快～
樂	ŋɔk8a	音~;音～
樑	liœŋ2	姓;~山(地名);姓；～山（地名）
樓	lɐi2	~下;～下
標	piau1a	~准，~志，招~;～准，～志，招～
樞	kʰy1a	中~，~纽;中～，～纽
樟	tsɔŋ1a	~脑丸;~木头(地名)
樟	ʦɔŋ1a	～脑丸；～木头（地名）
模	mɔ2	~型，~范;～型，～范
樣	jiɔŋ3	一~;~般;一～;～般
樵	tsʰai2	柴
樵	ʦʰai2	柴
樸	pʰɔk8a	~素;～素
樹	sy3	~立，种~;～立，种～
橄	kam3	~榄;～榄
橋	kʰiau2	大~;大～
橘	kɐt8a	橘子
橙	tsʰɐn2	橙子
橙	ʦʰɐn2	橙子
機	ki1a	~会，飞~;～会，飞～
橡	tsʰian3	~胶，~树
橡	ʦʰian3	～胶，～树
橢	tʰɔ3	~圆;～圆
橫	mɐŋ2	蛮~[文];蛮～[文]
橫	vɐŋ2	~直;～直
檀	tʰan2	~香;～香
檔	tɔn3	~案;～案
檢	ȵam3	~查，体~;～查，体～
檳	pɐn1a	~榔;～榔
櫃	kʰuɐi3	~台;～台
櫥	tsʰy2	碗~
櫥	ʦʰy2	碗～
櫻	jiɐn1a	~桃;～桃
櫼	mɛ5	塞，挤
欄	lan2	~杆;～杆
權	kʰuan2	~利;～利
欖	lam3	橄~，乌~;橄～，乌～
欠	hiam5	~钱，拖~;～钱，拖～
次	tsʰi5	名~，~品
次	ʦʰi5	名～，～品
欣	jɐn1a	~赏;～赏
欲	jiok8a	~速则不达;～速则不达
欺	hi1a	~负;～负
欽	hɐp8a	~差，~佩;～差，～佩
款	fɔn3	汇~，拨~;汇～，拨～
歇	tɐi3	~夜(过夜)
歉	hiɛp8a	道~，~意;道～，～意
歌	kɔ1a	唱~，~声;唱～，～声
歐	ʔɐi1a	~洲;姓;～洲；姓
歡	fɔn1a	喜~，~喜;喜～，～喜
止	tsi3	停~，~血
止	ʦi3	停～，～血
正	tsiɐn5	立~，~直[文];~好，~来[白]
正	tsɐn1a	~月
正	ʦiɐn5	立～，～直[文];～好，～来[白]
正	ʦɐn1a	～月
此	tsʰi3	到~为止
此	ʦʰi3	到～为止
步	pʰu3	跑~;跑～
武	vu3	~器，~术;～器，～术
歪	vai1b	~风邪气;～风邪气
歲	ɬɔi5	万~，~月[文];十~，~数[白];万～，～月[文];十～，～数[白]
歷	lɐt8a	~史，经~;～史，经～
歸	kuɐi1a	回~，~类;回～，～类
死	ɬi3	~人;～人
殃	jiɔŋ1a	遭~，~及;遭～，～及
殉	sun1a	~职，~情;～职，～情
殊	sy2	特~;特～
殕	mɔi2	食物长毛变质，臭~
殖	tsʰɐt8a	繁~
殖	ʦʰɐt8a	繁～
殘	tsʰam2	~废
殘	ʦʰam2	～废
殮	kiam3	给死者穿衣入棺，~尸;给死者穿衣入棺，～尸
殯	pɐn5	~仪馆，出~;～仪馆，出～
殲	tsiam1a	~灭
殲	ʦiam1a	～灭
段	tʰɔn3	姓;阶~;姓；阶～
殷	jɐn1a	姓;~勤;姓；～勤
殺	ɬæk8a	~人，自~;～人，自～
殼	hɔk7	贝~;贝～
殿	tʰian3	宫~;宫～
毀	fei3	~灭;～灭
毅	ŋɛ3	~力;～力
毆	ʔɐi3	~打;～打
母	mu3	父~;父～
每	mei1a	~只，~日;～只，～日
毒	tʰok7	中~，~药;中～，～药
比	pi3	~较，对~;～较，对～
毛	mɔ1a	~病，鸡~;～病，鸡～
毫	hɔ2	~米;～米
毯	tʰan3	毛~;毛～
氈	tsan1a	羊毛~
氈	ʦan1a	羊毛～
氏	sɐt8a	姓~;姓～
民	mɐn2	人~，~族;人～，～族
氓	mɔŋ2	流~;流～
氣	hi5	~人，空~;～人，空～
水	tsui3	~果，~平
水	ʦui3	～果，～平
永	viɐn3	~远;～远
汀	tɐn1a	长~，~江(地名);长～，～江（地名）
汁	tsɐp7	菜~，果~
汁	ʦɐp7	菜～，果～
求	kʰiu2	要~;要～
汗	hɔn3	出~，~马功劳;出～，～马功劳
汞	koŋ5	水银，~柱;水银，～柱
江	kɔŋ1a	长~，~湖;长～，～湖
池	tsʰi2	水~
池	ʦʰi2	水～
污	vu1a	~染;～染
汪	vɔn1a	姓，~洋;姓，～洋
汴	pian2	~京(北宋都城);～京（北宋都城）
決	kʰiɛt8a	~定;～定
汽	hi5	~水，~车;～水，～车
沃	jok7	肥~;肥～
沈	sɐm3	姓;地名，~阳;姓；地名，～阳
沉	tsʰɐm2	~底
沉	ʦʰɐm2	～底
沌	tʰun2	混~;混～
沒	mɔ2	沉~，~有，出~;沉～，～有，出～
沓	tʰiɛp8a	一~纸;一～纸
沙	ɬa1a	泥~，~漠;泥～，～漠
沛	pʰei5	充~;充～
沫	mæk8a	泡~;泡～
河	hɔ2	黄~;黄～
沸	fɐt8a	沸腾
油	jiu2	麻~;麻～
治	tsʰia3	~安，统~[文];~鸡，~猪[白]
治	ʦʰia3	～安，统～[文];～鸡，～猪[白]
沼	tsʰau3	~气
沼	ʦʰau3	～气
沾	tsam1a	~光
沾	ʦam1a	～光
沿	jan2	边~，~江路;边～，～江路
況	kʰɔŋ5	情~，~且;情～，～且
泄	ɬɛ5	~漏，排~;～漏，排～
泉	tsʰan3	~水，喷~
泉	ʦʰan3	～水，喷～
泊	pʰæk8a	停~，淡~;停～，淡～
泊	pʰɐt8a	梁山~;梁山～
泌	pi5	分~;滤出汤汁;分～；滤出汤汁
法	fæk8a	方~;方～
泛	fan3	广~，~滥[文];广～，～滥[文]
泛	pʰɐn5	中空，~谷[白];中空，～谷[白]
泡	pʰau1b	灯~;泡沫(多~);灯～；泡沫（多～）
泡	pʰau5	起~[训，瘭];~茶;起～[训，瘭];～茶
波	pɔ1a	风~，~浪;风～，～浪
泣	lɐp7	~血，哭~;～血，哭～
泥	nɛ2	水~，地~(地板);水～，地～（地板）
注	tsy5	~意
注	ʦy5	～意
泰	tʰai5	~山;～山
泳	viɐn3	游~;游～
洋	jiɔŋ2	太平~;太平～
洗	ɬɛ3	~菜，~衣机;～菜，～衣机
洛	lɔk8a	~阳(地名);～阳（地名）
洞	tʰoŋ3	山~，~察;涵~(涵洞);山～，～察;涵～（涵洞）
津	tsɐn1a	天~(地名)
津	ʦɐn1a	天～（地名）
洪	hoŋ2	~水;姓，~秀全;～水；姓，～秀全
洲	tsiu1a	亚~
洲	ʦiu1a	亚～
活	væk8a	生~;生～
洽	hɐp7	~谈会，融~;～谈会，融～
派	pʰai5	正~，~出所;正～，～出所
流	liu2	河~[文];~汗[白];河～[文];～汗[白]
浙	tsiɛt8a	~江(地名)
浙	ʦiɛt8a	～江（地名）
浜	pɐn1a	沙家~;沙家～
浦	pʰu3	黄~江;黄～江
浩	hɔ5	~~荡荡;人名用字;～～荡荡；人名用字
浪	lɔŋ3	风~，~费;风～，～费
浮	fɐi2	轻~，~力;云~(地名);~起来[白];轻～，～力；云～（地名）;～起来[白]
浴	jiok8a	沐~露[文];~堂(浴室)[白];沐～露[文];～堂（浴室）[白]
海	hɔi3	大~;大～
浸	tsɐm5	~水
浸	ʦɐm5	～水
浼	mæk7	体垢
消	ɬiau1a	~化;～化
涉	sæp8a	~及;～及
涕	tʰɛ5	~泪纵横;～泪纵横
涯	ŋai2	天~;天～
液	jiɐt8a	~体，输~;～体，输～
涼	liœŋ2	天~
涿	sɐp8a	淋雨
淆	ŋau2	混~;混～
淋	lɐm2	~湿，~菜;～湿，～菜
淑	sok7	~女，贤~;～女，贤～
淘	tʰɔ2	~米，~沙;～米，～沙
淚	lui3	眼~;眼～
淡	tʰam1a	咸~;浓~;咸～；浓～
淡	tʰam3	~水(地名);～水（地名）
淤	vu1a	~泥;～泥
淨	tsʰian3	干~
淨	ʦʰian3	干～
淩	lɐŋ2	冰淇~，壮志~云;冰淇～，壮志～云
淪	lun2	沉~;沉～
淫	ȵɐm2	~荡;～荡
淮	vai2	~河，~北;～河，～北
深	sɐm8a	~浅，~入;～浅，～入
淵	jan1a	深~，~源;深～，～源
混	kuɐn3	~淆，相~;～淆，相～
淸	tsʰiɐn1a	~楚，~水[文];~明[白]
淸	ʦʰiɐn1a	～楚，～水[文];～明[白]
淹	ȵam3	~没;～没
淺	tsʰian3	深~
淺	ʦʰian3	深～
添	tʰiam1a	~加，~丁;～加，～丁
減	kam3	加~;加～
渠	kʰy3	水~，~道;水～，～道
渡	tʰu3	偷~，摆~;偷～，摆～
渣	tsa1a	药~
渣	ʦa1a	药～
測	tsʰɐt8a	~量，观~
測	ʦʰɐt8a	～量，观～
港	kɔŋ3	~口;香~(地名);～口；香～（地名）
渴	hɔk8a	口渴;~望;口渴；～望
渺	miau3	~小，~茫;～小，～茫
渾	vɐn2	~浊[文];水浑[白];～浊[文]
湊	tsʰiu5	~数，~热闹
湊	ʦʰiu5	～数，～热闹
湖	fu2	西~;西～
湘	ɬiœŋ1a	湖南简称，~江;湖南简称，～江
湧	ȵoŋ3	~现，洶~;～现，洶～
湯	tʰɔn1a	煮~;姓;煮～；姓
溉	kʰɔi5	灌~;灌～
源	jan2	~头，来~;～头，来～
準	tsun3	批~，~确;瞄~，~则
準	ʦun3	瞄～，～则
溜	liu1b	~走;～走
溜	liu5	~滑梯;～滑梯
溝	kʰɐi1a	~通;～通
溪	kʰɛ1a	~水;～水
溫	vɐn1a	~度，~和;～度，～和
溺	nɐt7	~爱，~死;～爱，～死
滂	pʰɔn2	~沱;～沱
滅	miɛt8a	消~，~亡;消～，～亡
滋	tsi1a	~味
滋	ʦi1a	～味
滑	væk8a	地~，~稽;地～，～稽
滔	tʰɔ1a	~~不绝，波浪~天;～～不绝，波浪～天
滬	lu2	上海简称
滯	tsʰɛ3	停~，湿~(中医)
滯	ʦʰɛ3	停～，湿～（中医）
滲	tsʰam5	~水
滲	ʦʰam5	～水
滴	tɐt7	~水，两~;～水，两～
滷	lɔ3	盐~，~水;盐～，～水
滸	fu3	水~;水～
滾	kuɐn3	~动;水开;～动；水开
滿	man1a	~意;～意
漁	ȵy2	~业，~夫;～业，～夫
漂	pʰiau1a	~流;～流
漂	pʰiau5	~白，~亮;～白，～亮
漆	tsʰɐt8a	油~
漆	ʦʰɐt8a	油～
漏	lɐi3	~水，~斗;～水，～斗
演	jan3	~员，表~;～员，表～
漚	ʔɐi5	久浸水中，~坏，~肥;久浸水中，～坏，～肥
漢	hɔn5	~人;～人
漫	man3	~画，~长;～画，～长
漲	tsɔn5	~价，~潮
漲	ʦɔn5	～价，～潮
漸	tsʰiam3	逐~
漸	ʦʰiam3	逐～
漿	tsiœŋ5	豆~，~糊
漿	ʦiœŋ5	豆～，～糊
潑	pʰæk8a	~水;泼辣;～水；泼辣
潔	kiɛt8a	~白，清~;～白，清～
潘	pʰan1a	姓
潛	tsʰiam2	~力
潛	ʦʰiam2	～力
潤	ȵɐn3	利~，~色;利～，～色
潭	tʰam3	深~;深～
潮	tsʰau2	~湿，涨~
潮	ʦʰau2	～湿，涨～
潰	kʰui5	~疡，胃~疡;～疡，胃～疡
澀	kiɛt8a	青~;柿子~[训];青～;柿子～[训]
澄	kʰɐn2	水浑，澄一澄[白]
澄	pʰɐn2	~清[文]
澄	tsʰɐn2	~海(地名)[白]
澄	ʦʰɐn2	～海（地名）[白]
澆	ȵau2	~水;～水
澇	lu2	洪~，旱~;洪～，旱～
澤	tsʰæk8b	毛~东(人名)
澤	ʦʰæk8b	毛～东（人名）
澳	ʔɔ5	~门;～门
激	kiɐt8a	~动;～动
濁	vɐn2	浑~;浑～
濃	noŋ2	~厚[文];~淡;稠密[白];～厚[文];～淡；稠密[白]
濕	sɐp8a	潮~;潮～
濟	tsɛ5	~公，经~
濟	ʦɛ5	～公，经～
濤	tʰɔ2	波~;波～
濫	lam3	泛~;泛～
濱	pɐn1a	哈尔~(地名);哈尔～（地名）
濺	tsʰian3	~一身水
濺	ʦʰian3	～一身水
濾	lui3	过~;过～
瀉	ɬɛ5	腹~，一~千里;腹～，一～千里
瀑	pʰu3	~布;～布
瀝	vɔ1b	坑
灌	kɔn5	~溉;～溉
灑	sa3	潇~，~水;潇～，～水
灑	ɬɐm2	~水;～水
灘	tʰan1a	沙~;沙～
灣	van1a	台~，海~;台～，海～
火	fɔ3	着~，~车;着～，～车
灰	fɔi1a	石~，~色;石～，～色
灸	kiu5	针~;针～
災	tsɔi1a	水~
災	ʦɔi1a	水～
炊	tsʰui1a	野~
炊	ʦʰui1a	野～
炎	ȵam2	消~，~热;消～，～热
炒	tsʰau3	~股，~菜
炒	ʦʰau3	～股，～菜
炙	tsiɐt8a	烤火，~火
炙	ʦiɐt8a	烤火，～火
炭	tʰan5	烧~;烧～
炮	pʰau5	枪~;枪～
炸	tsa5	~药
炸	ʦa5	～药
烈	liɛt8a	~士，热~;～士，热～
烊	jioŋ2	融化
烏	vu1a	黑
烘	hoŋ5	~干;～干
烙	lɔk8a	~印;～印
烤	hau1b	烧~;烧～
烹	pʰɐŋ1a	~调;～调
焗	kʰok8a	盐~鸡;盐～鸡
焙	pʰɔi3	~火;～火
焚	fɐn2	~烧;～烧
無	mɔ2	没有，~中生有[文];没有，~事[白];没有，～中生有[文];没有，～事[白]
焦	tsiau1a	姓
焦	ʦiau1a	姓
焰	ȵam3	火~;火～
然	jam2	~后，居~;～后，居～
煎	tsian1a	~药，~鱼
煎	ʦian1a	～药，～鱼
煕	hi1a	康~;康～
煙	jan1a	冒~;冒～
煞	ɬæk8b	凶神恶~;凶神恶～
煠	tsa5	~番薯(水煮地瓜)
煠	ʦa5	～番薯（水煮地瓜）
煤	mɔi2	烧~，~矿;烧～，～矿
煥	vɔn3	~然一新;～然一新
照	tsau5	~明，~顾
照	ʦau5	～明，～顾
煨	vɔi1a	~番薯;～番薯
煩	fan2	麻~;麻～
煮	tsy3	~饭
煮	ʦy3	～饭
煲	pɔ1a	煲
熄	ɬɐt8a	~火;～火
熊	joŋ2	~猫;～猫
