#漢字	音標	解釋
囪	tsʰuŋ1	
怱	tsʰuŋ1	
叢	tsʰuŋ2	
松	tsʰuŋ2	
鬆	tsʰuŋ2	
從	tsʰuŋ2	
从	tsʰuŋ2	
雙	suŋ1	
松	suŋ1	
鬆	suŋ1	
嵩	suŋ2	
崇	suŋ3	
誦	suŋ3	
頌	suŋ3	
訟	suŋ3	
慫	suŋ3	~恿
送	suŋ5	
宋	suŋ5	
中	tʂuŋ1	
忠	tʂuŋ1	
鍾	tʂuŋ1	
鐘	tʂuŋ1	
鈡	tʂuŋ1	
終	tʂuŋ1	
盅	tʂuŋ1	
舂	tʂuŋ1	~米
腫	tʂuŋ3	
種	tʂuŋ3	~类
衆	tʂuŋ5	
中	tʂuŋ5	射~
種	tʂuŋ5	~树
充	tʂʰuŋ1	
衝	tʂʰuŋ1	
沖	tʂʰuŋ1	
冲	tʂʰuŋ1	
重	tʂʰuŋ1	轻~
蟲	tʂʰuŋ2	
重	tʂʰuŋ2	~复
仲	tʂʰuŋ3	
銃	tʂʰuŋ3	
冢	tʂʰuŋ3	
寵	tʂʰuŋ3	
冗	ʂuŋ1	
戎	ʂuŋ2	
絨	ʂuŋ2	
茸	ʂuŋ2	
公	kuŋ1	
工	kuŋ1	
蚣	kuŋ1	
功	kuŋ1	
攻	kuŋ1	
弓	kuŋ1	
躬	kuŋ1	
宮	kuŋ1	
恭	kuŋ1	
供	kuŋ1	~给
拱	kuŋ3	~手
鞏	kuŋ3	~固
貢	kuŋ5	
空	kʰuŋ1	
窮	kʰuŋ2	
共	kʰuŋ3	
恐	kʰuŋ3	
孔	kʰuŋ3	
空	kʰuŋ5	亏~
胸	huŋ1	
兇	huŋ1	吉~
凶	huŋ1	吉~
雄	huŋ2	
紅	huŋ2	
閧	huŋ5	
哄	huŋ5	
鬨	huŋ5	
汞	huŋ5	
控	huŋ5	~告
烘	huŋ5	~干
兄	hiuŋ1	
雍	iuŋ1	
擁	iuŋ1	
臃	iuŋ1	
融	iuŋ2	
熊	iuŋ2	
容	iuŋ2	
鎔	iuŋ2	
庸	iuŋ2	
蓉	iuŋ2	芙~
用	iuŋ3	
湧	iuŋ3	
涌	iuŋ3	
勇	iuŋ3	~敢
答	tap7	
搭	tap7	
嗒	tap7	
溻	tap7	
坍	tʰap7	
塔	tʰap7	
榻	tʰap7	
拓	tʰap7	~本
踏	tʰap8	
塌	tʰap8	
沓	tʰap8	
納	nap8	
粒	nap8	
笠	lap7	
臘	lap8	
蠟	lap8	
鑞	lap8	
邋	lap8	
插	tsʰap7	
雜	tsʰap8	
閘	tsʰap8	
緝	tsʰap8	
輯	tsʰap8	
鍘	tsʰap8	
□	sap8	用水煮东西
摺	tʂap7	
褶	tʂap7	
甲	kap7	
蛤	kap8	
鴿	kap8	
合	kap8	
閤	kap8	
夾	kap8	
裌	kap8	
磕	k'ap8	
狹	hap7	
洽	hap7	
合	hap8	
閤	hap8	
盒	hap8	
恰	hap8	
峽	hap8	
匣	hap8	
押	ap7	
鴨	ap7	
壓	ap7	
帖	tʰiap7	
貼	tʰiap7	
疊	tʰiap8	
碟	tʰiap8	
牒	tʰiap8	
蝶	tʰiap8	
諜	tʰiap8	
聶	niap7	
鑷	niap7	
躡	niap7	
攝	niap7	
獵	liap8	打~
接	tsiap7	
妾	tsʰiap7	
捷	tsʰiap8	
涉	siap8	
業	ȵiap7	
劫	kiap7	
怯	kiap7	
挾	kiap7	
狹	kʰiap8	~窄
峽	kʰiap8	~谷
協	hiap7	
歉	hiap7	
脅	hiap7	
泣	iap7	
醃	iap7	
腌	iap7	
葉	iap8	
頁	iap8	
八	pat7	
鈸	pat7	
弼	pat7	
鉢	pat8	
撥	pat8	
潑	pʰat8	
扒	pʰat8	
抹	mat7	
襪	mat7	
袜	mat7	
末	mat8	
沫	mat8	
法	fat7	
發	fat7	
髮	fat7	
乏	fat8	
伐	fat8	
筏	fat8	
罰	fat8	
挖	vat7	
達	tʰat8	
捺	nat8	
癩	lat7	
辣	lat8	
札	tsat7	
軋	tsat7	
刷	tsʰat7	
涮	tsʰat7	
察	tsʰat7	
擦	tsʰat7	
撒	tsʰat7	
獺	tsʰat7	
薩	tsʰat8	
殺	sat7	
月	ȵat8	
訖	ŋat8	
乞	ŋat8	
瞎	hat7	
轄	hat7	
□	at7	发怒
刮	kuat7	
颳	kuat7	
括	kʰuat8	
闊	kʰuat8	
聒	kʰuat8	
掘	uat7	
活	uat8	
豁	uat8	
滑	uat8	
猾	uat8	
百	pak8	
伯	pak8	
栢	pʰak7	
拍	pʰak7	
魄	pʰak7	
擘	pʰak7	
白	pʰak’	
帛	pʰak’	
陌	mak7	
胍	mak7	
麥	mak8	
劃	vak8	
划	vak8	
窄	tsak7	
摘	tsak7	
責	tsak7	
拆	tsʰak7	
策	tsʰak7	
冊	tsʰak7	
柵	tsʰak7	
澤	tsʰak8	
擇	tsʰak8	
宅	tsʰak8	
鵲	sak7	
只	tʂak7	
隻	tʂak7	
祇	tʂak7	
炙	tʂak7	
尺	tʂʰak8	
赤	tʂʰak8	
石	ʂak8	
格	kak7	
革	kak7	
隔	kak7	
額	ŋak7	
客	hak7	
赫	hak7	
嚇	hak7	
核	hak7	审~
覈	hak7	审~
克	hak8	
剋	hak8	
刻	hak8	石~
扼	ak7	
軛	ak7	
握	ak8	~手
壁	piak7	
璧	piak7	
劈	pʰiak7	
霹	pʰiak7	
踢	tʰiak7	
笛	tʰiak8	
□	liak8	聪明
跡	tsiak7	
脊	tsiak7	
錫	siak8	
逆	ȵiak8	
□	kiak7	挑开
劇	kʰiak7	
屐	kʰiak8	
執	tʂep7	
汁	tʂep7	
溼	ʂep7	
十	ʂep8	
什	ʂep8	
拾	ʂep8	
北	pet7	
迫	pet7	
碧	pet7	
筆	pet7	
畢	pet7	
逼	pet7	
匹	pʰet7	
覓	met7	
密	met8	
蜜	met8	
墨	met8	
默	met8	
或	fet8	
域	vet7	
惑	vet8	
得	tet7	
德	tet7	
秩	tʰet8	
特	tʰet8	
匿	net7	
歷	let8	
曆	let8	
肋	let8	
勒	let8	
則	tset7	
側	tset7	
測	tsʰet7	
七	tsʰet7	
漆	tsʰet7	
膝	tsʰet7	
賊	tsʰet7	
疾	tsʰet8	
姪	tsʰet8	
侄	tsʰet8	
塞	set7	
色	set7	
嗇	set7	
悉	set7	
質	tʂet7	
哲	tʂet7	
蜇	tʂet7	
折	tʂet7	
摺	tʂet7	
浙	tʂet7	
織	tʂet7	
職	tʂet7	
徹	tʂet8	
撤	tʂet8	
轍	tʂet8	
設	ʂet7	
蝕	ʂet7	
舌	ʂet8	
吉	ket7	
橛	kʰet7	
厥	kʰet7	
鱖	kʰet7	
黑	het7	
刻	het7	~东西
刻	het8	时~
鱉	piet7	
蹩	piet7	
憋	piet7	
別	pʰiet7	
彆	pʰiet7	
別	pʰiet7	
撇	pʰiet7	
滅	miet7	
篾	miet7	
鐵	tʰiet7	
捏	niet7	
孽	niet7	
列	liet8	
烈	liet8	
裂	liet8	
節	tsiet7	
切	tsʰiet7	
絕	tsʰiet8	
截	tsʰiet8	
泄	siet7	
薛	siet7	
楔	siet7	
雪	siet7	
屑	siet8	
熱	pbiet8	
結	kiet7	
潔	kiet7	
傑	kʰiet7	
杰	kʰiet7	
揭	kʰiet7	
決	kʰiet7	
訣	kʰiet7	
缺	kʰiet7	
歇	hiet7	
血	hiet7	
穴	iet7	
乙	iet8	
越	iet8	
曰	iet8	
粵	iet8	
噔	iet8	
立	lip8	
集	tsʰip7	
襲	tsʰip7	
習	tsʰip7	
入	ȵip7	
急	kip7	
級	kʰiep7	
汲	kʰiep7	
給	kʰiep7	
吸	kʰiep7	
及	kʰiep8	
揖	ip7	
僻	pʰit7	
闢	pʰit7	
辟	pʰit7	
的	tit7	
滴	tit7	
嫡	tit7	
敵	tʰit8	
狄	tʰit8	
溺	nit8	
力	lit7	
即	tsit7	
鯽	tsit7	
積	tsit7	
績	tsit7	
直	tsʰit7	
値	tsʰit7	
植	tsʰit7	
殖	tsʰit7	
戚	tsʰit7	
慼	tsʰit7	
斥	tsʰit7	
寂	tsʰit8	
瑟	sit7	
息	sit7	
熄	sit7	
媳	sit7	
惜	sit7	
昔	sit7	
席	sit7	
蓆	sit7	
夕	sit7	
釋	sit7	
析	sit7	
籍	sit8	
藉	sit8	
食	sit8	
實	ʂit7	
飾	ʂit7	
式	ʂit7	
識	ʂit7	
失	ʂit7	
室	ʂit7	
適	ʂit7	
日	ȵit7	
吉	kit7	
戟	kit7	
擊	kit7	
激	kit7	
極	kʰit7	
逸	it7	
益	it7	
譯	it7	
液	it7	
腋	it7	
憶	it8	
億	it8	
抑	it8	
翼	it8	
亦	it8	
易	it8	
疫	it8	
役	it8	
勃	pot7	
悖	pot7	
餑	pot7	
渤	pot7	
脫	tʰot7	
奪	tʰot8	
劣	lot7	
捋	lot8	
撮	tsot7	
拙	tʂot7	
綴	tʂot7	
掇	tʂot7	
說	ʂot7	说话
割	kot7	
葛	kot7	
喝	hot7	
渴	hot7	
博	pok7	
駁	pok7	
□	pok8	用棍打
縛	pʰok7	
樸	pʰok7	
朴	pʰok7	
撲	pʰok7	
扑	pʰok7	
箔	pʰok7	
博	pʰok7	~古
膊	pʰok7	赤~
薄	pʰok8	
雹	pʰok8	
泊	pʰok8	梁山~
剝	mok7	
莫	mok8	
膜	mok8	
寞	mok8	
幕	mok8	
霍	fok7	
藿	fok7	
鍋	vok8	
鑊	vok8	
獲	vok8	
穫	vok8	
鐸	tok7	
踱	tok7	
跺	tok7	
剁	tok8	
託	tʰok7	
託	tʰok7	
托	tʰok7	
拓	tʰok7	开~
諾	nok7	
烙	lok7	
駱	lok7	
酪	lok7	
洛	lok7	
絡	lok7	
落	lok8	
樂	lok8	
胳	lok8	
犖	lok8	
捉	tsok7	
作	tsok7	工~
昨	tsʰok7	
桌	tsʰok7	
卓	tsʰok7	
柞	tsʰok7	
錯	tsʰok7	
戳	tsʰok8	
鑿	tsʰok8	
朔	sok7	
索	sok7	绳~
酌	tʂok7	
綽	tʂok7	
焯	tʂok7	
着	tʂok7	~衣服
着	tʂʰok8	睡~
芍	ʂok7	
勺	ʂok8	
若	ʐok8	
角	kok7	
覺	kok7	
各	kok7	
閣	kok7	
擱	kok7	
確	kʰok7	
郝	kʰok7	
鄂	ŋok8	
嶽	ŋok8	
岳	ŋok8	
樂	ŋok8	
嶽	ŋok8	
殼	hok7	
學	hok8	
鶴	hok8	
惡	ok7	
噁	ok7	
琢	tiok7	
啄	tiok7	
涿	tiok7	
略	liok8	
掠	liok8	
爵	tsiok7	
嚼	tsiok7	
雀	tsiok7	
削	siok7	
弱	ȵiok8	
腳	kiok7	
卻	kʰiok7	
郤	kʰiok7	
約	iok7	
躍	iok7	
鑰	iok7	
虐	iok8	
瘧	iok8	
藥	iok8	
國	kuok7	
郭	kuok7	
廓	kuok7	
不	put7	
沒	mut8	
窟	fut7	白
忽	fut8	
佛	fut8	
彿	fut8	
勿	vut8	
物	vut8	
突	tʰut8	
率	lut8	利率
律	lut8	
卒	tsut7	
猝	tsut7	
□	tsʰut7	抹的一种动作
出	tsʰut7	~入
齣	tsʰut7	~入
戌	sut7	
恤	sut8	
卹	sut8	
術	sut8	
朮	sut8	
术	sut8	
述	sut8	
秫	sut8	
率	sut8	
蟀	sut8	
骨	kut7	
橘	kut7	
屈	ut7	
倔	ut7	
核	ut8	白
覈	ut8	白
卜	puk7	
蔔	puk7	
僕	pʰuk7	
仆	pʰuk7	
曝	pʰuk7	
瀑	pʰuk7	
木	muk7	
目	muk7	
福	fuk7	
腹	fuk7	
復	fuk7	
複	fuk7	
覆	fuk7	
复	fuk7	
屋	vuk7	
篤	tuk7	
督	tuk7	
禿	tʰuk7	
獨	tʰuk7	
讀	tʰuk7	
牘	tʰuk7	
犢	tʰuk7	
毒	tʰuk8	
祿	luk7	
祿	luk7	
鹿	luk8	
綠	luk8	
錄	luk8	
彔	luk8	
碌	luk8	
足	tsuk7	
濁	tsʰuk7	
速	tsʰuk7	
促	tsʰuk7	
束	tsʰuk7	
族	tsʰuk8	
粟	suk7	
宿	suk7	
俗	suk8	
續	suk8	
燭	tʂuk7	
囑	tʂuk7	
蜀	tʂuk7	
觸	tʂuk7	
屬	ʂuk8	
贖	ʂuk8	
辱	ʐuk7	
褥	ʐuk7	
玉	ȵuk8	
谷	kuk7	
穀	kuk7	
曲	kʰuk7	
麴	kʰuk7	
局	kʰuk8	
侷	kʰuk8	
哭	huk7	
酷	huk7	
浴	iuk7	
獄	iuk7	
欲	iuk7	
慾	iuk7	
育	iuk7	
沃	iuk8	
鬱	iuk8	
郁	iuk8	
吾	m	
吳	ŋ2	
吳	ŋ2	
蜈	ŋ2	
梧	ŋ2	
五	ŋ3	
伍	ŋ3	
午	ŋ3	
誤	ŋ3	
悟	ŋ3	
